URL,CCPA,gpc_json,usp_string_off,usp_off_version,usp_string_on,usp_on_version,Optanon_w/GPC=off,Optanon_w/GPC=on,packet_gpc_off,packets_gpc_on,percentage_change
wordpress.com,TRUE,json_err,1---,1,1YYN,1,,,1925,1230,-36.1038961
criteo.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gravatar.com,TRUE,json_err,0,0,0,0,,,,,
amazontrust.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
casalemedia.com,TRUE,json_err,0,0,0,0,,,,,
pubmatic.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cnn.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
taboola.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
zemanta.com,TRUE,NOT_FOUND,0,0,0,0,0,1,216,797,268.9814815
openx.net,TRUE,json_err,0,0,0,0,,,,,
samsung.com,TRUE,NOT_FOUND,0,0,0,0,0,1,768,321,-58.203125
forbes.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
go.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,0,1,257,417,62.25680934
criteo.net,TRUE,json_err,0,0,0,0,,,,,
wp.com,TRUE,NOT_FOUND,1---,1,1YYN,1,,,1271,1288,1.337529504
nginx.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sharethrough.com,TRUE,NOT_FOUND,1YNN,1,1YNN,1,,,,,
oracle.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wsj.com,TRUE,json_err,1---,1,1---,1,,,,,
dell.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
weather.com,TRUE,TRUE,0,0,0,0,,,516,652,26.35658915
businessinsider.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,816,614,-24.75490196
cnbc.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,872,743,-14.79357798
usatoday.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
time.com,TRUE,NOT_FOUND,0,0,0,0,0,1,1002,953,-4.890219561
adtelligent.com,TRUE,NOT_FOUND,0,0,0,0,0,1,746,880,17.96246649
surveymonkey.com,TRUE,NOT_FOUND,0,0,0,0,0,1,786,647,-17.68447837
wired.com,TRUE,NOT_FOUND,1---,1,1---,1,0,groups,,,
healthline.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
speedtest.net,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
cnet.com,TRUE,NOT_FOUND,0,0,0,0,0,1,695,788,13.38129496
nvidia.com,TRUE,NOT_FOUND,0,0,0,0,0,1,854,888,3.981264637
inmobi.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
buzzfeed.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,788,752,-4.568527919
mysql.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
braze.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cbsnews.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,708,644,-9.039548023
att.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
watchguard.com,TRUE,NOT_FOUND,0,0,0,0,0,1,243,166,-31.6872428
entrust.net,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,907,1287,41.89636163
myspace.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
intel.com,TRUE,NOT_FOUND,0,0,0,0,0,1,755,1703,125.5629139
theverge.com,TRUE,json_err,1YNY,1,1YNY,1,,,,,
nike.com,TRUE,TRUE,0,0,0,0,,,589,718,21.90152801
nbcnews.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,594,863,45.28619529
box.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
name.com,TRUE,NOT_FOUND,0,0,0,0,0,1,133,32,-75.93984962
fandom.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,1059,723,-31.72804533
yieldmo.com,TRUE,NOT_FOUND,0,0,0,0,0,1,899,772,-14.12680756
life360.com,TRUE,NOT_FOUND,0,0,0,0,0,1,803,898,11.83063512
tapad.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
instructure.com,TRUE,json_err,0,0,0,0,0,1,664,687,3.463855422
nationalgeographic.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,0,1,782,747,-4.475703325
contextweb.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sagepub.com,TRUE,json_err,0,0,0,0,,,,,
viber.com,TRUE,json_err,0,0,0,0,,,,,
33across.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
norton.com,TRUE,json_err,0,0,0,0,,,,,
redislabs.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fast.com,TRUE,json_err,0,0,0,0,,,,,
nest.com,TRUE,json_err,0,0,0,0,,,,,
dashlane.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
intentiq.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
appier.net,TRUE,json_err,0,0,0,0,,,,,
jotform.com,TRUE,NOT_FOUND,0,0,1---,1,,,,,
kargo.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nypost.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
hulu.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
akismet.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
disneyplus.com,TRUE,NOT_FOUND,0,0,0,0,0,1,642,697,8.566978193
tp-link.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
genius.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
typeform.com,TRUE,json_err,0,0,0,0,0,1,241,234,-2.904564315
mathtag.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
biblegateway.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
eyeota.net,TRUE,json_err,0,0,0,0,,,,,
sharethis.com,TRUE,TRUE,1NNN,1,1NYN,1,,,803,747,-6.97384807
deloitte.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
newyorker.com,TRUE,NOT_FOUND,1---,1,1---,1,0,groups,,,
urbanairship.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cloud.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
gofundme.com,TRUE,json_err,0,0,0,0,,,,,
fortune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
mashable.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
mparticle.com,TRUE,NOT_FOUND,0,0,0,0,0,1,817,652,-20.19583843
here.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ubi.com,TRUE,json_err,0,0,0,0,,,,,
sonobi.com,TRUE,NOT_FOUND,1NNN,1,1NNN,1,,,,,
zdnet.com,TRUE,NOT_FOUND,0,0,0,0,0,1,626,657,4.952076677
mapbox.com,TRUE,json_err,0,0,0,0,0,1,933,872,-6.538049303
espncricinfo.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,0,1,721,800,10.95700416
verizon.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wyzecam.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vox.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
sun.com,TRUE,json_err,0,0,0,0,,,,,
americanexpress.com,TRUE,json_err,0,0,0,0,,,,,
ultradns.com,TRUE,json_err,1---,1,1---,1,,,,,
medicalnewstoday.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
oraclecloud.com,TRUE,json_err,0,0,0,0,,,,,
mfadsrvr.com,TRUE,json_err,0,0,0,0,,,,,
fullstory.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,742,732,-1.347708895
afternic.com,TRUE,json_err,0,0,0,0,,,,,
hbo.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
treasuredata.com,TRUE,NOT_FOUND,0,0,0,0,0,1,930,502,-46.02150538
arstechnica.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
webs.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
zynga.com,TRUE,json_err,0,0,0,0,,,,,
starbucks.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
squareup.com,TRUE,NOT_FOUND,0,0,0,0,0,1,583,708,21.44082333
figma.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rollingstone.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,905,666,-26.40883978
chicagotribune.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
mastercard.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
variety.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,806,685,-15.01240695
pcmag.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
tenable.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
rkdms.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
wikia.com,TRUE,json_err,1YNN,1,1YYN,1,,,1001,718,-28.27172827
smadex.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
today.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,382,816,113.6125654
insider.com,TRUE,NOT_FOUND,1YN-,1,1YY-,1,,,809,808,-0.123609394
king.com,TRUE,json_err,0,0,0,0,,,,,
kochava.com,TRUE,NOT_FOUND,1---,1,0,0,,,,,
ihg.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
disney.com,TRUE,NOT_FOUND,1YNY,1,1YYY,1,0,1,676,1293,91.27218935
hollywoodreporter.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,838,841,0.357995227
sap.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
accenture.com,TRUE,NOT_FOUND,0,0,0,0,0,1,327,878,168.5015291
venturebeat.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
gallup.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
lge.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
nymag.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
ey.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fidelity.com,TRUE,json_err,0,0,0,0,0,1,807,781,-3.22180917
woocommerce.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bitnami.com,TRUE,NOT_FOUND,0,0,0,0,0,1,495,623,25.85858586
kohls.com,TRUE,json_err,0,0,0,0,0,1,824,745,-9.587378641
nydailynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
strava.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
forticloud.com,TRUE,json_err,0,0,0,0,,,,,
livestream.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
shutterfly.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vogue.com,TRUE,NOT_FOUND,1---,1,1---,1,0,groups,,,
evidon.com,TRUE,json_err,0,0,0,0,,,,,
sprinklr.com,TRUE,NOT_FOUND,1-N-,1,1-Y-,1,,,851,815,-4.230317274
digitaltrends.com,TRUE,NOT_FOUND,0,0,0,0,0,1,780,928,18.97435897
walgreens.com,TRUE,json_err,0,0,0,0,0,1,816,606,-25.73529412
databricks.com,TRUE,NOT_FOUND,0,0,0,0,0,1,835,646,-22.63473054
lg.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ubisoft.com,TRUE,json_err,0,0,0,0,,,,,
billboard.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,621,869,39.93558776
vanityfair.com,TRUE,json_err,1---,1,1---,1,0,groups,,,
cbslocal.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,791,731,-7.585335019
foodnetwork.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
myfitnesspal.com,TRUE,NOT_FOUND,1YNN,1,1YNN,1,,,,,
medscape.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
discovery.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
fanduel.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cbssports.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,680,803,18.08823529
wufoo.com,TRUE,json_err,0,0,0,0,0,1,881,657,-25.42565267
bleacherreport.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
clickagy.com,TRUE,TRUE,0,0,0,0,,,343,417,21.57434402
paramountplus.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,686,838,22.1574344
max.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
bostonglobe.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
smugmug.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
cengage.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
panasonic.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
msnbc.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,0,1,846,812,-4.01891253
iterable.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
lonelyplanet.com,TRUE,NOT_FOUND,0,0,0,0,0,1,747,878,17.53681392
mcdonalds.com,TRUE,NOT_FOUND,0,0,0,0,0,1,271,830,206.2730627
deadline.com,TRUE,NOT_FOUND,1---,1,1---,1,0,1,940,838,-10.85106383
airtable.com,TRUE,NOT_FOUND,0,0,0,0,0,1,900,137,-84.77777778
appboy.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
grindr.com,TRUE,NOT_FOUND,0,0,0,0,0,1,801,703,-12.23470662
onaudience.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
pcworld.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
redbull.com,TRUE,NOT_FOUND,0,0,0,0,0,1,621,560,-9.822866345
myanimelist.net,TRUE,json_err,1YNY,1,1YNY,1,,,,,
mercurynews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
ulta.com,TRUE,NOT_FOUND,0,0,0,0,0,1,772,676,-12.43523316
gm.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
securedvisit.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
upstart.com,TRUE,NOT_FOUND,0,0,0,0,0,1,759,812,6.9828722
computerworld.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
tunein.com,TRUE,NOT_FOUND,0,0,0,0,0,1,741,696,-6.072874494
cpmstar.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
fortinet.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
polygon.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
kayak.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
everydayhealth.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
ew.com,TRUE,json_err,0,0,0,0,,,,,
gq.com,TRUE,NOT_FOUND,1---,1,1---,1,0,groups,,,
theknot.com,TRUE,NOT_FOUND,0,0,0,0,0,0,,,
kbb.com,TRUE,json_err,0,0,0,0,0,1,1073,793,-26.09506058
hudl.com,TRUE,json_err,0,0,0,0,0,1,883,688,-22.08380521
thepennyhoarder.com,TRUE,json_err,0,0,0,0,0,1,709,773,9.026798307
poshmark.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
spglobal.com,TRUE,NOT_FOUND,0,0,0,0,0,1,615,757,23.08943089
hbomax.com,TRUE,json_err,0,0,0,0,,,,,
dominos.com,TRUE,json_err,0,0,0,0,,,,,
canvaslms.com,TRUE,json_err,0,0,0,0,,,,,
officedepot.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bankrate.com,TRUE,NOT_FOUND,0,0,0,0,0,1,826,792,-4.11622276
coindesk.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
dallasnews.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
barrons.com,TRUE,json_err,1---,1,1---,1,,,,,
datastax.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
usabilla.com,TRUE,json_err,0,0,0,0,,,,,
aaa.com,TRUE,json_err,0,0,0,0,,,,,
dyn.com,TRUE,json_err,0,0,0,0,,,,,
techrepublic.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
ziprecruiter.com,TRUE,TRUE,1YNN,1,1YYN,1,,,821,776,-5.481120585
netsuite.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
petfinder.com,TRUE,NOT_FOUND,0,0,0,0,0,1,700,680,-2.857142857
popsugar.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
denverpost.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
eater.com,TRUE,NOT_FOUND,1YNY,1,0,0,,,,,
samsungads.com,TRUE,json_err,0,0,0,0,,,,,
domain.com,TRUE,json_err,0,0,0,0,0,1,668,775,16.01796407
box.net,TRUE,NOT_FOUND,0,0,0,0,,,,,
pagesix.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
cargurus.com,TRUE,NOT_FOUND,1YNN,1,1YNN,1,0,1,1010,707,-30
hgtv.com,TRUE,NOT_FOUND,1---,1,1---,1,0,0,,,
refinery29.com,TRUE,NOT_FOUND,1YNN,1,1YYN,1,,,1265,654,-48.30039526
nj.com,TRUE,NOT_FOUND,4,4,1---,1,0,0,,,
morningstar.com,TRUE,TRUE,0,0,0,0,,,947,886,-6.441393875
cars.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
kueezrtb.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
zoom.com,TRUE,json_err,0,0,0,0,,,,,
azcentral.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
pingdom.net,TRUE,json_err,0,0,0,0,,,,,
vanguard.com,TRUE,json_err,0,0,0,0,0,0,,,
mojohost.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
penguinrandomhouse.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
thecut.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
deltadna.net,TRUE,json_err,0,0,0,0,0,1,343,247,-27.98833819
autotrader.com,TRUE,NOT_FOUND,0,0,0,0,0,1,904,652,-27.87610619
searchenginejournal.com,TRUE,NOT_FOUND,1---,1,1---,1,,,,,
benzinga.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
bitrix24.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
webtoons.com,TRUE,NOT_FOUND,0,0,0,0,,,,,
vulture.com,TRUE,NOT_FOUND,1YNY,1,1YNY,1,,,,,
zulily.com,TRUE,TRUE,0,0,0,0,,,905,831,-8.17679558
self.com,TRUE,json_err,1---,1,1---,1,0,groups,,,
